Species,ID,Mass,SVL,BL,Arm_Length,Leg_Length,Hand_Area,Foot_Area,Trial,Date,Calibration,Frame_Rate,Decimation,Incline,Speed,Hind_Stride_Length,Fore_Stride_Length,Fore_Duty_Factor,Hind_Duty_Factor,Fore_Stride_Dur,Hind_Stride_Dur,Fore_Stride_Freq,Hind_Stride_Freq,Hand_Spread,Foot_Spread
Plethodon glutinosus,Pglu03,3.03,6.9,11.7,1.051143456,1.176005568,0.12308,0.23593,Pglu03_Vert12,5/13/24,240513_Calib05,400,1,90,0.534985607,2.795991264,2.425303884,0.956896552,0.957383548,4.64,5.045,0.215517241,0.198216056,93.172,104.312
Plethodon glutinosus,Pglu04,2.1,5,10.7,0.914059261,0.920739944,0.08667,0.17439,Pglu04_45deg02,11/6/23,231106_Calib02,400,1,45,5.338500451,3.29972858,3.386579423,0.787148594,0.857142857,0.6225,0.6125,1.606425703,1.632653061,101.958,115.945
Plethodon glutinosus,Pglu04,2.1,5,10.7,0.925312164,0.943316329,0.08667,0.17439,Pglu04_45deg03,11/7/23,231107_Calib01,400,1,45,4.137791369,2.851650504,3.038986504,0.809027778,0.89084507,0.72,0.71,1.388888889,1.408450704,100.62,110.131
Plethodon glutinosus,Pglu04,2.1,5,10.7,0.933853657,0.927385954,0.08667,0.17439,Pglu04_45deg04,11/7/23,231107_Calib01,400,1,45,2.99610333,2.791690705,3.116888107,0.831295844,0.895408163,1.0225,0.98,0.97799511,1.020408163,103.526,117.826
Plethodon glutinosus,Pglu04,2.1,5,10.7,0.939155408,0.952240988,0.08667,0.17439,Pglu04_45deg05,11/7/23,231107_Calib01,400,1,45,3.825663525,3.032195112,2.986828092,0.796407186,0.858934169,0.835,0.7975,1.19760479,1.253918495,106.473,115.066
Plethodon glutinosus,Pglu04,2.1,5,10.7,0.927904125,0.935366226,0.08667,0.17439,Pglu04_45deg06,11/7/23,231107_Calib01,400,1,45,2.866642735,3.011192784,2.831689147,0.822942643,0.888077859,1.0025,1.0275,0.997506234,0.97323601,102.714,111.198
Plethodon glutinosus,Pglu04,2,5,10.7,0.911950727,0.947739516,0.08667,0.17439,Pglu04_80deg01,2/2/24,240202_Calib01,400,1,80,1.191063257,2.167431115,1.784456206,0.922868742,0.927849928,1.8475,1.7325,0.541271989,0.577200577,101.281,108.506
Plethodon glutinosus,Pglu04,1.91,5,10.7,0.921488211,0.95320575,0.08667,0.17439,Pglu04_80deg02,2/27/24,240227_Calib01,400,1,80,1.23192325,2.615119079,2.54838172,0.897887324,0.93877551,2.13,2.205,0.469483568,0.453514739,95.44,97.964
Plethodon glutinosus,Pglu04,1.91,5,10.7,0.90710167,0.950077627,0.08667,0.17439,Pglu04_80deg03,2/27/24,240227_Calib01,400,1,80,1.407309295,2.455271979,2.669698148,0.86878453,0.934993084,1.81,1.8075,0.552486188,0.553250346,95.442,110.48
Plethodon glutinosus,Pglu04,1.91,5,10.7,0.901502867,0.959042815,0.08667,0.17439,Pglu04_80deg04,2/27/24,240227_Calib01,400,1,80,0.995900651,2.200466977,2.252793737,0.918495298,0.899132321,2.3925,2.305,0.417972832,0.433839479,100.422,108.512
Plethodon glutinosus,Pglu04,1.91,5,10.7,0.890580844,0.928554944,0.08667,0.17439,Pglu04_80deg05,2/27/24,240227_Calib01,400,1,80,1.248985331,2.477262111,2.664262629,0.906896552,0.888888889,2.175,2.205,0.459770115,0.453514739,86.874,113.94
Plethodon glutinosus,Pglu04,2.1,5,10.7,0.950388345,0.978746854,0.08667,0.17439,Pglu04_Flat04,10/27/23,231025_Calib07,400,1,0,5.863714356,3.143308111,3.436336905,0.805687204,0.863636364,0.5275,0.605,1.895734597,1.652892562,102.972,113.951
Plethodon glutinosus,Pglu04,2.1,5,10.7,0.954518773,0.994448621,0.08667,0.17439,Pglu04_Flat05,10/27/23,231025_Calib07,400,1,0,3.466683666,3.203642409,3.173132678,0.852150538,0.880829016,0.93,0.965,1.075268817,1.03626943,108.272,118.732
Plethodon glutinosus,Pglu04,2.1,5,10.7,0.945057101,0.979102849,0.08667,0.17439,Pglu04_Flat06,10/27/23,231025_Calib07,400,1,0,4.785605568,3.122512939,3.250992271,0.778571429,0.857142857,0.7,0.6475,1.428571429,1.544401544,97.83,116.381
Plethodon glutinosus,Pglu04,2.1,5,10.7,0.95850578,0.995864036,0.08667,0.17439,Pglu04_Flat08,11/2/23,231102_Calib01,400,1,0,5.17843296,3.326467709,3.366684714,0.800796813,0.824817518,0.6275,0.685,1.593625498,1.459854015,105.62,126.16
Plethodon glutinosus,Pglu04,2.1,5,10.7,0.954729525,1.006526787,0.08667,0.17439,Pglu04_Flat09,11/2/23,231102_Calib01,400,1,0,7.067399981,3.365872086,3.311853357,0.767955801,0.826315789,0.4525,0.475,2.209944751,2.105263158,106.408,126.397
Plethodon glutinosus,Pglu04,1.76,5,10.7,0.917994073,0.936021616,0.08667,0.17439,Pglu04_Vert02,12/9/23,231209_Calib02,400,1,90,0.467651072,2.001545865,1.999751633,0.973548016,0.966594828,4.3475,4.64,0.230017251,0.215517241,89.343,109.532
Plethodon glutinosus,Pglu04,2.04,5,10.7,0.90293757,0.958077692,0.08667,0.17439,Pglu04_Vert04,5/3/24,240503_Calib02,400,1,90,0.386363715,1.646265521,2.201975436,0.962025316,0.971754481,4.5425,4.6025,0.220143093,0.217273221,95.087,108.754
Plethodon glutinosus,Pglu04,2.04,5,10.7,0.918953782,0.971531714,0.08667,0.17439,Pglu04_Vert05,5/3/24,240503_Calib02,400,1,90,0.223904022,1.648497416,1.441969622,0.982624113,0.976425856,7.05,6.575,0.141843972,0.152091255,98.445,111.563
Plethodon glutinosus,Pglu04,2.04,5,10.7,0.914881219,0.960433744,0.08667,0.17439,Pglu04_Vert06,5/3/24,240503_Calib02,400,1,90,0.384523443,1.763158738,1.900273645,0.959731544,0.942051282,4.8425,4.875,0.206504904,0.205128205,94.284,112.794
Plethodon glutinosus,Pglu04,2.04,5,10.7,0.903567722,0.958957174,0.08667,0.17439,Pglu04_Vert07,5/3/24,240503_Calib02,400,1,90,0.337180048,1.994258813,1.694652535,0.972547255,0.968909513,5.555,5.3875,0.180018002,0.185614849,91.825,109.947
Plethodon glutinosus,Pglu05,1.71,4.8,9.7,0.863415016,0.95342491,0.08308,0.16941,Pglu05_45deg02,11/16/23,231116_Calib10,400,1,45,5.175795991,3.136960187,2.928591004,0.796610169,0.847107438,0.59,0.605,1.694915254,1.652892562,101.331,116.199
Plethodon glutinosus,Pglu05,1.71,4.8,9.7,0.874214367,0.943328684,0.08308,0.16941,Pglu05_45deg04,11/16/23,231116_Calib11,400,1,45,5.660600887,3.187145371,3.153785534,0.71875,0.849315068,0.56,0.5475,1.785714286,1.826484018,111.429,107.057
Plethodon glutinosus,Pglu05,1.71,4.8,9.7,0.873605832,0.941953529,0.08308,0.16941,Pglu05_45deg05,11/16/23,231116_Calib11,400,1,45,5.97286765,3.060411089,3.107400797,0.747572816,0.854368932,0.515,0.515,1.941747573,1.941747573,101.021,117.916
Plethodon glutinosus,Pglu05,1.71,4.8,9.7,0.87778164,0.936738638,0.08308,0.16941,Pglu05_45deg07,11/16/23,231116_Calib13,400,1,45,4.448054135,2.915322251,3.336815776,0.765799257,0.87804878,0.6725,0.7175,1.486988848,1.393728223,109.016,114.272
Plethodon glutinosus,Pglu05,1.71,4.8,9.7,0.865532871,0.938218872,0.08308,0.16941,Pglu05_45deg09,11/16/23,231116_Calib13,400,1,45,4.026371113,3.094668192,3.009268875,0.797468354,0.867283951,0.79,0.81,1.265822785,1.234567901,110.872,107.06
Plethodon glutinosus,Pglu05,1.44,4.8,9.7,0.860651972,0.923720724,0.08308,0.16941,Pglu05_80deg01,2/27/24,240227_Calib01,400,1,80,2.097598393,2.488766603,2.404662485,0.863636364,0.902807775,1.155,1.1575,0.865800866,0.863930886,95.088,104.335
Plethodon glutinosus,Pglu05,1.44,4.8,9.7,0.844047899,0.93092903,0.08308,0.16941,Pglu05_80deg03,2/27/24,240227_Calib01,400,1,80,2.114947101,2.23137014,2.594207733,0.887733888,0.904166667,1.2025,1.2,0.831600832,0.833333333,96.624,95.433
Plethodon glutinosus,Pglu05,1.44,4.8,9.7,0.874894848,0.92382631,0.08308,0.16941,Pglu05_80deg04,2/27/24,240227_Calib01,400,1,80,2.454103288,2.844152327,2.703983027,0.867768595,0.883534137,1.21,1.245,0.826446281,0.803212851,101.172,95.586
Plethodon glutinosus,Pglu05,1.44,4.8,9.7,0.864806386,0.944924122,0.08308,0.16941,Pglu05_80deg05,2/27/24,240227_Calib01,400,1,80,1.719539672,2.541575335,2.401429771,0.866554054,0.902155887,1.48,1.5075,0.675675676,0.663349917,104.478,103.011
Plethodon glutinosus,Pglu05,1.44,4.8,9.7,0.860508966,0.917332596,0.08308,0.16941,Pglu05_80deg06,2/27/24,240227_Calib01,400,1,80,1.394261002,2.654132579,2.480855781,0.882434302,0.917205692,1.8075,1.9325,0.553250346,0.517464424,102.62,95.151
Plethodon glutinosus,Pglu05,1.7,4.8,9.7,0.97231908,1.008689744,0.08308,0.16941,Pglu05_Flat04,10/18/23,231018_Calib04,400,1,0,4.218192627,3.387109302,3.094628804,0.866013072,0.823920266,0.765,0.7525,1.307189542,1.328903654,107.54,111.426
Plethodon glutinosus,Pglu05,1.7,4.8,9.7,0.966873543,1.030064352,0.08308,0.16941,Pglu05_Flat05,10/18/23,231018_Calib04,400,1,0,2.474983385,2.832245972,2.74621507,0.893081761,0.886315789,1.1925,1.1875,0.838574423,0.842105263,109.178,120.665
Plethodon glutinosus,Pglu05,1.7,4.8,9.7,0.962976398,1.011498171,0.08308,0.16941,Pglu05_Flat06,10/18/23,231018_Calib04,400,1,0,3.301121836,3.058869814,3.064033424,0.874680307,0.876262626,0.9775,0.99,1.023017903,1.01010101,102.993,116.868
Plethodon glutinosus,Pglu05,1.7,4.8,9.7,0.967054401,0.996846942,0.08308,0.16941,Pglu05_Flat07,10/20/23,231018_Calib04,400,1,0,5.216868717,3.028765948,3.300416531,0.755555556,0.861111111,0.5625,0.63,1.777777778,1.587301587,112.894,106.517
Plethodon glutinosus,Pglu05,1.7,4.8,9.7,0.960259976,0.998857061,0.08308,0.16941,Pglu05_Flat10,10/20/23,231018_Calib04,400,1,0,3.697864297,3.176735358,3.011469392,0.796460177,0.852664577,0.8475,0.7975,1.179941003,1.253918495,109.987,123.12
Plethodon glutinosus,Pglu05,1.51,4.8,9.7,0.865610102,0.914869824,0.08308,0.16941,Pglu05_Vert01,11/18/23,231118_Calib06,400,1,90,1.704427899,2.379744542,2.350599915,0.858757062,0.918003565,1.3275,1.4025,0.753295669,0.713012478,108.757,99.095
Plethodon glutinosus,Pglu05,1.51,4.8,9.7,0.861703114,0.931011714,0.08308,0.16941,Pglu05_Vert02,11/18/23,231118_Calib06,400,1,90,1.434765371,2.126157135,2.255188262,0.884927066,0.928802589,1.5425,1.545,0.648298217,0.647249191,97.957,104.444
Plethodon glutinosus,Pglu05,1.51,4.8,9.7,0.868602465,0.905362696,0.08308,0.16941,Pglu05_Vert04,11/18/23,231118_Calib06,400,1,90,1.01430263,2.250348937,1.971888068,0.893975904,0.937070938,2.075,2.185,0.481927711,0.457665904,100.922,101.314
Plethodon glutinosus,Pglu05,1.51,4.8,9.7,0.847293449,0.919925299,0.08308,0.16941,Pglu05_Vert05,11/18/23,231118_Calib06,400,1,90,0.939743318,2.013342756,2.079647585,0.911660777,0.941109853,2.1225,2.2075,0.471142521,0.453001133,99.554,105.544
Plethodon glutinosus,Pglu05,1.51,4.8,9.7,0.86883629,0.918869919,0.08308,0.16941,Pglu05_Vert06,11/18/23,231118_Calib06,400,1,90,0.971971876,2.223344031,2.046410669,0.903365907,0.94261424,2.3025,2.3525,0.434310532,0.425079702,103.773,96.996
Plethodon glutinosus,Pglu06,2.95,5.3,11.4,0.95874312,1.014192791,0.09293,0.19541,Pglu06_45deg03,11/10/23,231110_Calib02,400,1,45,2.74860275,3.369886135,3.40513811,0.83499006,0.884169884,1.2575,1.295,0.795228628,0.772200772,97.521,112.457
Plethodon glutinosus,Pglu06,2.95,5.3,11.4,0.976222011,1.010780407,0.09293,0.19541,Pglu06_45deg04,11/10/23,231110_Calib02,400,1,45,3.96849924,3.427811819,3.433765396,0.830508475,0.853521127,0.885,0.8875,1.129943503,1.126760563,98.353,104.48
Plethodon glutinosus,Pglu06,2.95,5.3,11.4,0.964165042,1.015026479,0.09293,0.19541,Pglu06_45deg05,11/10/23,231110_Calib02,400,1,45,3.254608043,3.239397091,3.235621614,0.848039216,0.88277512,1.02,1.045,0.980392157,0.956937799,96.094,110.613
Plethodon glutinosus,Pglu06,2.95,5.3,11.4,0.96147482,1.010240055,0.09293,0.19541,Pglu06_45deg06,11/10/23,231110_Calib02,400,1,45,4.988463068,3.611436138,3.546172,0.832142857,0.849180328,0.7,0.7625,1.428571429,1.31147541,105.821,114.361
Plethodon glutinosus,Pglu06,2.95,5.3,11.4,0.96196499,1.019545457,0.09293,0.19541,Pglu06_45deg07,11/10/23,231110_Calib02,400,1,45,2.958301378,3.278659317,3.209515816,0.833333333,0.893246187,1.065,1.1475,0.938967136,0.871459695,100.139,115.601
Plethodon glutinosus,Pglu06,2.22,5.3,11.4,0.948672972,0.983980948,0.09293,0.19541,Pglu06_80deg01,2/27/24,240227_Calib01,400,1,80,1.225608625,2.591734247,2.563240198,0.901123596,0.926387316,2.225,2.2075,0.449438202,0.453001133,99.297,110.946
Plethodon glutinosus,Pglu06,2.22,5.3,11.4,0.951111727,0.989504896,0.09293,0.19541,Pglu06_80deg02,2/27/24,240227_Calib01,400,1,80,0.985865847,2.431008327,2.359324865,0.873542601,0.942995169,2.7875,2.5875,0.358744395,0.38647343,100.464,109.461
Plethodon glutinosus,Pglu06,2.22,5.3,11.4,0.951802187,0.997911052,0.09293,0.19541,Pglu06_80deg03,2/27/24,240227_Calib01,400,1,80,1.835224184,2.587284848,2.810232737,0.859477124,0.914715719,1.53,1.495,0.653594771,0.668896321,96.839,109.015
Plethodon glutinosus,Pglu06,2.22,5.3,11.4,0.936087202,0.986599029,0.09293,0.19541,Pglu06_80deg04,2/27/24,240227_Calib01,400,1,80,1.028985792,2.466595669,2.65506752,0.914311759,0.946757018,2.7425,2.5825,0.364630811,0.387221684,101.817,109.908
Plethodon glutinosus,Pglu06,2.22,5.3,11.4,0.942765767,0.988194006,0.09293,0.19541,Pglu06_80deg05,2/27/24,240227_Calib01,400,1,80,1.502891901,2.69742065,2.713701054,0.893817204,0.923180593,1.86,1.855,0.537634409,0.539083558,109.542,104.16
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.994644177,1.063615797,0.09293,0.19541,Pglu06_Flat01,11/21/23,231121_Calib03,400,1,0,3.974179011,2.911666446,3.039362896,0.843949045,0.868421053,0.785,0.76,1.27388535,1.315789474,111.081,117.122
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,1.010614068,1.030026732,0.09293,0.19541,Pglu06_Flat02,11/21/23,231121_Calib03,400,1,0,4.120596652,3.116649985,3.18768303,0.822580645,0.874193548,0.775,0.775,1.290322581,1.290322581,112.916,116.305
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.99358404,1.036267828,0.09293,0.19541,Pglu06_Flat03,11/21/23,231121_Calib03,400,1,0,4.848426865,3.166120605,3.09435762,0.861423221,0.863799283,0.6675,0.6975,1.498127341,1.433691756,102.8,118.884
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.991574329,1.051617154,0.09293,0.19541,Pglu06_Flat04,11/21/23,231121_Calib03,400,1,0,3.620007264,3.014186586,3.038556251,0.863636364,0.87534626,0.825,0.9025,1.212121212,1.108033241,101.91,112.293
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.996955354,1.01619944,0.09293,0.19541,Pglu06_Flat06,11/21/23,231121_Calib04,400,1,0,4.32815026,3.239778041,3.223632134,0.846743295,0.881818182,0.6525,0.825,1.53256705,1.212121212,104.728,120.295
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.936343154,0.976122809,0.09293,0.19541,Pglu06_Vert02,11/20/23,231120_Calib01,400,1,90,0.757571361,2.227120719,2.490531299,0.932926829,0.952681388,3.28,3.17,0.304878049,0.315457413,90.889,111.902
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.944350069,1.008738397,0.09293,0.19541,Pglu06_Vert03,11/20/23,231120_Calib01,400,1,90,0.722242719,2.419878718,2.418025836,0.951359084,0.956553756,3.495,3.395,0.286123033,0.29455081,104.489,109.105
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.949031812,0.986925762,0.09293,0.19541,Pglu06_Vert04,11/20/23,231120_Calib01,400,1,90,0.685032118,2.216374577,2.082988414,0.944939271,0.959470637,3.0875,3.0225,0.32388664,0.330851944,102.779,108.784
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.950918266,0.980745077,0.09293,0.19541,Pglu06_Vert05,11/20/23,231120_Calib01,400,1,90,1.252147286,2.577549404,4.444755993,0.931256713,0.939181287,2.3275,2.1375,0.429645542,0.467836257,94.507,107.495
Plethodon glutinosus,Pglu06,2.76,5.3,11.4,0.953335136,1.001287373,0.09293,0.19541,Pglu06_Vert06,11/21/23,231121_Calib01,400,1,90,0.721912527,2.347318714,2.419561912,0.923013923,0.954303123,3.0525,3.2825,0.327600328,0.304645849,109.545,114.014
Plethodon glutinosus,Pglu07,4.85,5.6,12.1,1.085967736,1.133195979,0.11702,0.24155,Pglu07_45deg02,11/13/23,231113_Calib03,400,1,45,4.341041844,3.576724498,3.524070066,0.800578035,0.873846154,0.865,0.8125,1.156069364,1.230769231,106.953,113.203
Plethodon glutinosus,Pglu07,4.85,5.6,12.1,1.077690239,1.244816297,0.11702,0.24155,Pglu07_45deg03,11/13/23,231113_Calib03,400,1,45,3.408047493,3.98843478,3.857300193,0.780933063,0.858672377,1.2325,1.1675,0.811359026,0.856531049,103.738,106.499
Plethodon glutinosus,Pglu07,4.85,5.6,12.1,1.071464047,1.138071015,0.11702,0.24155,Pglu07_45deg05,11/13/23,231113_Calib03,400,1,45,4.07800945,3.715433333,3.787535142,0.8046875,0.878947368,0.96,0.95,1.041666667,1.052631579,107.511,114.541
Plethodon glutinosus,Pglu07,4.85,5.6,12.1,1.084517407,1.134259577,0.11702,0.24155,Pglu07_45deg07,11/13/23,231113_Calib03,400,1,45,4.171542164,3.815792847,3.748632065,0.828877005,0.890374332,0.935,0.935,1.069518717,1.069518717,104.098,108.555
Plethodon glutinosus,Pglu07,4.85,5.6,12.1,1.064868477,1.129197748,0.11702,0.24155,Pglu07_45deg08,11/13/23,231113_Calib03,400,1,45,3.695931598,3.572541132,3.78093166,0.820143885,0.891625616,1.0425,1.015,0.959232614,0.985221675,107.462,110.447
Plethodon glutinosus,Pglu07,3.5,5.9,13,1.078357196,1.12175799,0.11702,0.24155,Pglu07_80deg01,2/12/24,240212_Calib02,400,1,80,1.278717678,2.763155144,2.593446044,0.923852184,0.946697567,2.2325,2.1575,0.447928331,0.463499421,100.062,102.846
Plethodon glutinosus,Pglu07,3.5,5.9,13,1.086924753,1.125660632,0.11702,0.24155,Pglu07_80deg02,2/12/24,240212_Calib02,400,1,80,0.731681759,2.42789934,2.388864838,0.955201215,0.966101695,3.2925,3.3925,0.303720577,0.29476787,101.002,105.923
Plethodon glutinosus,Pglu07,3.5,5.9,13,1.090167023,1.137043669,0.11702,0.24155,Pglu07_80deg03,2/12/24,240212_Calib02,400,1,80,1.011977984,2.459733343,2.476928616,0.93434824,0.954235638,2.6275,2.5675,0.380589914,0.389483934,95.89,105.7
Plethodon glutinosus,Pglu07,3.5,5.9,13,1.111315443,1.193593452,0.11702,0.24155,Pglu07_80deg04,2/12/24,240212_Calib02,400,1,80,0.76594087,2.23173024,2.234634652,0.955673759,0.969361702,2.82,2.9375,0.354609929,0.340425532,101.516,91.323
Plethodon glutinosus,Pglu07,3.69,5.9,13,1.082964901,1.116938542,0.11702,0.24155,Pglu07_80deg06,2/27/24,240227_Calib01,400,1,80,0.938574493,2.553451149,2.304072916,0.933454877,0.953648915,2.7425,2.535,0.364630811,0.394477318,105.096,105.79
Plethodon glutinosus,Pglu07,4.83,5.6,12.1,1.140115419,1.179655445,0.11702,0.24155,Pglu07_Flat01,11/21/23,231121_Calib04,400,1,0,3.730344442,3.713266811,3.758448522,0.806930693,0.870731707,1.01,1.025,0.99009901,0.975609756,109.452,111.676
Plethodon glutinosus,Pglu07,4.83,5.6,12.1,1.122629912,1.176949201,0.11702,0.24155,Pglu07_Flat02,11/21/23,231121_Calib04,400,1,0,6.911122903,4.276222451,4.029334693,0.772357724,0.81147541,0.615,0.61,1.62601626,1.639344262,105.965,104.557
Plethodon glutinosus,Pglu07,4.83,5.6,12.1,1.114205276,1.190736333,0.11702,0.24155,Pglu07_Flat03,11/21/23,231121_Calib04,400,1,0,5.129108648,3.488155037,3.944624821,0.814035088,0.878378378,0.7125,0.74,1.403508772,1.351351351,114.538,125.342
Plethodon glutinosus,Pglu07,4.83,5.6,12.1,1.096793428,1.162865841,0.11702,0.24155,Pglu07_Flat06,11/21/23,231121_Calib06,400,1,0,3.518403709,3.576312948,3.56684573,0.8,0.871046229,1.025,1.0275,0.975609756,0.97323601,108.687,114.037
Plethodon glutinosus,Pglu07,4.83,5.6,12.1,1.103140647,1.167584783,0.11702,0.24155,Pglu07_Flat07,11/22/23,231121_Calib06,400,1,0,5.822240078,3.864594841,3.859708029,0.802973978,0.86259542,0.6725,0.655,1.486988848,1.526717557,113.005,116.266
Plethodon glutinosus,Pglu07,4.56,5.6,12.1,1.118137234,1.135614385,0.11702,0.24155,Pglu07_Vert01,12/6/23,231206_Calib10,400,1,90,0.60132674,2.413931598,2.43674483,0.935356201,0.965539662,3.79,3.845,0.263852243,0.260078023,92.85,113.148
Plethodon glutinosus,Pglu07,3.25,5.9,13,1.090077776,1.117945194,0.11702,0.24155,Pglu07_Vert02,5/8/24,240508_Calib12,400,1,90,1.145542155,2.591509733,2.343199513,0.925055928,0.951632406,2.235,2.0675,0.447427293,0.483675937,104.152,118.547
Plethodon glutinosus,Pglu07,3.25,5.9,13,1.085425725,1.116565004,0.11702,0.24155,Pglu07_Vert03,5/8/24,240508_Calib12,400,1,90,1.125139127,2.799492486,2.465318293,0.941825476,0.949632739,2.4925,2.3825,0.401203611,0.419727177,106.29,108.458
Plethodon glutinosus,Pglu07,3.25,5.9,13,1.087953488,1.109873093,0.11702,0.24155,Pglu07_Vert04,5/8/24,240508_Calib12,400,1,90,0.726308704,2.378668587,2.042046386,0.971518987,0.966795367,3.16,3.2375,0.316455696,0.308880309,113.735,89.901
Plethodon glutinosus,Pglu07,3.24,5.9,12.2,1.044281072,1.095201247,0.11702,0.24155,Pglu07_Vert05,5/11/24,240511_Calib04,400,1,90,0.492332986,2.222556548,2.132926769,0.969565217,0.973204105,4.6,4.385,0.217391304,0.228050171,103.206,100.228
Plethodon glutinosus,Pglu08,0.86,4,7.8,0.622455073,0.639776163,0.04291,0.09193,Pglu08_45deg02,11/16/23,231116_Calib07,400,1,45,1.985047306,1.777490484,2.145560894,0.829516539,0.928571429,0.9825,1.015,1.017811705,0.985221675,106.496,114.455
Plethodon glutinosus,Pglu08,0.86,4,7.8,0.630161391,0.663215708,0.04291,0.09193,Pglu08_45deg03,11/16/23,231116_Calib07,400,1,45,3.105677204,2.248277225,2.033147701,0.814814815,0.88028169,0.675,0.71,1.481481481,1.408450704,102.792,114.263
Plethodon glutinosus,Pglu08,0.86,4,7.8,0.622322177,0.653701863,0.04291,0.09193,Pglu08_45deg05,11/16/23,231116_Calib07,400,1,45,2.485775795,1.941067438,1.966296368,0.846846847,0.898461538,0.8325,0.8125,1.201201201,1.230769231,110.156,115.017
Plethodon glutinosus,Pglu08,0.86,4,7.8,0.625288247,0.644429263,0.04291,0.09193,Pglu08_45deg06,11/16/23,231116_Calib07,400,1,45,2.847060802,2.009838457,2.079033116,0.835664336,0.909090909,0.715,0.715,1.398601399,1.398601399,106.231,111.064
Plethodon glutinosus,Pglu08,0.86,4,7.8,0.627724068,0.674949672,0.04291,0.09193,Pglu08_45deg07,11/16/23,231116_Calib07,400,1,45,2.802301285,2.142354732,2.048165612,0.793209877,0.881533101,0.81,0.7175,1.234567901,1.393728223,106.779,115.565
Plethodon glutinosus,Pglu08,0.7,4,7.8,0.685782513,0.726285419,0.04291,0.09193,Pglu08_80deg01,3/4/24,240304_Calib03,400,1,80,1.052951933,1.866523369,1.669746114,0.907834101,0.931137725,1.6275,1.67,0.614439324,0.598802395,96.098,109.992
Plethodon glutinosus,Pglu08,0.7,4,7.8,0.681188497,0.730777264,0.04291,0.09193,Pglu08_80deg03,3/4/24,240304_Calib03,400,1,80,0.821482891,1.590857796,1.792818922,0.938393839,0.951668585,2.2725,2.1725,0.440044004,0.460299194,102.188,108.144
Plethodon glutinosus,Pglu08,0.7,4,7.8,0.698644654,0.745060734,0.04291,0.09193,Pglu08_80deg04,3/4/24,240304_Calib03,400,1,80,1.28006232,1.814601901,0.562697046,0.905882353,0.938566553,1.4875,1.465,0.672268908,0.682593857,107.226,109.438
Plethodon glutinosus,Pglu08,0.7,4,7.8,0.699777979,0.741710695,0.04291,0.09193,Pglu08_80deg05,3/4/24,240304_Calib03,400,1,80,1.039656687,1.866773742,1.801033609,0.916901408,0.948,1.775,1.875,0.563380282,0.533333333,102.666,110.915
Plethodon glutinosus,Pglu08,0.7,4,7.8,0.696788695,0.741107103,0.04291,0.09193,Pglu08_80deg06,3/4/24,240304_Calib03,400,1,80,1.374457861,1.824352295,1.703926292,0.9,0.928571429,1.325,1.26,0.754716981,0.793650794,98.25,104.528
Plethodon glutinosus,Pglu08,0.71,4,7.8,0.711363442,0.757603161,0.04291,0.09193,Pglu08_Flat02,11/22/23,231122_Calib05,400,1,0,2.999788266,2.208681354,2.15908929,0.833333333,0.881578947,0.78,0.76,1.282051282,1.315789474,109.263,111.854
Plethodon glutinosus,Pglu08,0.71,4,7.8,0.723926433,0.755688238,0.04291,0.09193,Pglu08_Flat03,11/22/23,231122_Calib05,400,1,0,3.561018898,2.154363705,2.136038244,0.782258065,0.863247863,0.62,0.585,1.612903226,1.709401709,111.574,117.85
Plethodon glutinosus,Pglu08,0.71,4,7.8,0.711664581,0.762203697,0.04291,0.09193,Pglu08_Flat04,11/22/23,231122_Calib05,400,1,0,5.100898835,2.288096151,2.334054527,0.808988764,0.845744681,0.445,0.47,2.247191011,2.127659574,115.687,114.241
Plethodon glutinosus,Pglu08,0.71,4,7.8,0.737795595,0.772529954,0.04291,0.09193,Pglu08_Flat05,11/22/23,231122_Calib05,400,1,0,3.579722448,2.372130973,2.365202378,0.777358491,0.820512821,0.6625,0.6825,1.509433962,1.465201465,110.271,118.217
Plethodon glutinosus,Pglu08,0.71,4,7.8,0.731878455,0.76650419,0.04291,0.09193,Pglu08_Flat07,11/22/23,231122_Calib05,400,1,0,3.265739209,2.081910162,2.262029955,0.811594203,0.877777778,0.69,0.675,1.449275362,1.481481481,111.877,117.388
Plethodon glutinosus,Pglu08,0.86,4,7.8,0.70336976,0.72065839,0.04291,0.09193,Pglu08_Vert01,11/20/23,231120_Calib07,400,1,90,0.707588033,1.606659701,1.598459622,0.92419175,0.956932773,2.2425,2.38,0.445930881,0.420168067,106.181,106.62
Plethodon glutinosus,Pglu08,0.86,4,7.8,0.687433465,0.718988043,0.04291,0.09193,Pglu08_Vert02,11/20/23,231120_Calib07,400,1,90,1.166565597,1.720677066,1.812774165,0.871165644,0.940625,1.63,1.6,0.613496933,0.625,97.942,101.345
